league.season,HomeTeam,AwayTeam,HomeScore,AwayScore,Date,Time,Result,HalftimeHomeGoals,HalftimeAwayGoals,HalftimeResult,HomeShot,AwayShot,HomeShotTarget,AwayShotTarget,HomeTeamFouls,AwayTeamFouls,HomeTeamCorners,AwayTeamCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,result_home,result_away,home_goals_scored_home,home_goals_conceded_home,home_win_rate_home,away_goals_scored_away,away_goals_conceded_away,away_win_rate_away,home_season_rank,away_season_rank,home_rolling_scored,home_rolling_conceded,home_rolling_win_rate,away_rolling_scored,away_rolling_conceded,away_rolling_win_rate
2024,Rennes,Toulouse,0,2,2024-11-10,16:00,A,0,2,A,7,9,1,2,16,16,5,3,3,1,0,0,0.0,1.0,1.471,1.0,0.529,1.412,1.235,0.353,12,10,0.8,2.0,0.2,1.4,1.0,0.4
2024,Nice,Lille,2,2,2024-11-10,14:00,D,0,1,A,17,13,5,6,12,9,6,2,2,2,0,0,0.5,0.5,2.235,0.882,0.647,1.235,1.059,0.353,4,5,1.0,0.6,0.4,1.6,0.4,0.6
2024,Lyon,St Etienne,1,0,2024-11-10,19:45,H,1,0,H,17,10,7,6,11,13,7,6,3,2,0,0,1.0,0.0,2.176,1.235,0.647,0.882,2.588,0.118,6,17,2.2,0.8,0.6,1.8,1.8,0.4
2024,Le Havre,Reims,0,3,2024-11-10,16:00,A,0,2,A,10,18,3,7,10,17,8,7,1,4,0,0,0.0,1.0,0.882,2.412,0.176,0.941,1.294,0.235,15,16,0.2,2.0,0.2,1.8,1.6,0.4
2024,Montpellier,Stade Brestois,3,1,2024-11-10,16:00,H,2,0,H,14,19,8,6,18,13,3,7,5,1,0,0,1.0,0.0,1.0,2.412,0.176,1.235,2.235,0.294,18,9,0.6,3.0,0.0,1.0,1.2,0.4
2024,Monaco,Stade Brestois,3,2,2024-11-22,18:00,H,2,0,H,10,12,4,4,7,12,2,8,2,2,0,0,1.0,0.0,2.235,0.941,0.706,1.235,2.235,0.294,3,9,1.2,1.0,0.4,1.2,1.2,0.4
2024,Paris SG,Toulouse,3,0,2024-11-22,20:00,H,1,0,H,17,11,8,2,11,14,7,5,1,2,0,0,1.0,0.0,2.647,0.941,0.824,1.412,1.235,0.353,1,10,2.6,1.0,0.8,1.6,0.6,0.6
2024,Lens,Marseille,1,3,2024-11-23,16:00,A,0,0,D,16,7,7,4,17,9,6,0,3,3,0,0,0.0,1.0,1.118,1.294,0.412,1.941,1.412,0.588,8,2,1.4,1.4,0.4,1.8,1.6,0.4
2024,Reims,Lyon,1,1,2024-11-23,20:00,D,0,1,A,14,13,6,7,11,13,4,2,2,0,0,0,0.5,0.5,1.0,1.471,0.235,1.647,1.471,0.353,16,6,1.8,1.4,0.4,2.0,0.6,0.6
2024,St Etienne,Montpellier,1,0,2024-11-23,18:00,H,0,0,D,11,11,4,3,19,11,5,11,3,5,0,0,1.0,0.0,1.412,1.941,0.353,0.353,2.235,0.059,17,18,1.4,1.6,0.4,1.0,2.8,0.2
2024,Nice,Strasbourg,2,1,2024-11-24,19:45,H,0,1,A,15,10,5,3,16,8,4,7,2,0,0,0,1.0,0.0,2.235,0.882,0.647,1.353,1.412,0.353,4,7,1.4,1.0,0.4,1.6,2.4,0.2
2024,Nantes,Le Havre,0,2,2024-11-24,16:00,A,0,1,A,18,7,4,5,14,12,9,2,2,1,0,0,0.0,1.0,1.118,1.059,0.294,1.471,1.765,0.412,13,15,1.0,2.2,0.0,0.2,2.0,0.2
2024,Auxerre,Angers,1,0,2024-11-24,16:00,H,0,0,D,10,10,6,5,13,7,2,2,4,1,0,0,1.0,0.0,1.412,1.0,0.412,0.824,1.176,0.294,11,14,2.4,1.4,0.6,1.8,1.6,0.4
2024,Lille,Rennes,1,0,2024-11-24,14:00,H,1,0,H,5,4,2,1,19,16,3,3,3,2,0,0,1.0,0.0,1.824,1.059,0.647,1.529,1.941,0.235,5,12,1.4,0.8,0.4,0.6,1.8,0.2
2024,Reims,Lens,0,2,2024-11-29,19:45,A,0,1,A,16,11,3,6,14,12,3,1,1,2,0,0,0.0,1.0,1.0,1.471,0.235,1.353,1.0,0.471,16,8,1.2,1.2,0.2,1.2,1.6,0.4
2024,Paris SG,Nantes,1,1,2024-11-30,20:00,D,1,1,D,24,5,10,2,3,6,9,3,0,0,0,0,0.5,0.5,2.647,0.941,0.824,1.176,2.0,0.176,1,13,3.0,0.8,1.0,1.0,2.2,0.0
2024,Rennes,St Etienne,5,0,2024-11-30,16:00,H,2,0,H,18,2,9,0,14,12,6,1,0,1,0,1,1.0,0.0,1.471,1.0,0.529,0.882,2.588,0.118,12,17,0.4,1.6,0.2,1.0,1.4,0.4
2024,Stade Brestois,Strasbourg,3,1,2024-11-30,18:00,H,2,0,H,11,12,8,4,15,8,4,3,3,2,0,0,1.0,0.0,1.824,1.235,0.588,1.353,1.412,0.353,9,7,1.2,1.8,0.2,1.4,2.4,0.2
2024,Montpellier,Lille,2,2,2024-12-01,14:00,D,1,1,D,11,13,5,4,9,21,7,2,4,5,1,1,0.5,0.5,1.0,2.412,0.176,1.235,1.059,0.353,18,5,0.6,2.2,0.2,1.2,0.6,0.4
2024,Le Havre,Angers,0,1,2024-12-01,16:00,A,0,0,D,5,12,1,3,8,10,2,4,2,0,0,0,0.0,1.0,0.882,2.412,0.176,0.824,1.176,0.294,15,14,0.6,1.6,0.4,1.6,1.6,0.4
2024,Lyon,Nice,4,1,2024-12-01,16:00,H,3,1,H,16,16,8,7,11,11,5,4,1,2,0,0,1.0,0.0,2.176,1.235,0.647,1.647,1.529,0.353,6,4,1.8,0.8,0.4,1.6,1.0,0.6
2024,Marseille,Monaco,2,1,2024-12-01,19:45,H,0,1,A,9,7,4,4,15,16,5,3,0,1,0,0,1.0,0.0,2.412,1.353,0.588,1.471,1.471,0.353,2,3,2.2,1.6,0.6,1.4,1.2,0.4
2024,Toulouse,Auxerre,2,0,2024-12-01,16:00,H,2,0,H,12,4,7,0,14,12,6,2,0,0,0,0,1.0,0.0,1.176,1.294,0.294,1.412,2.0,0.235,10,11,1.4,0.8,0.6,2.4,0.8,0.8
2024,Auxerre,Paris SG,0,0,2024-12-06,20:00,D,0,0,D,6,25,2,11,8,7,3,15,2,1,0,0,0.5,0.5,1.412,1.0,0.412,2.765,1.118,0.706,11,1,2.0,1.0,0.6,2.4,0.6,0.8
2024,Lille,Stade Brestois,3,1,2024-12-06,18:00,H,2,0,H,10,7,6,3,13,16,2,1,1,1,0,0,1.0,0.0,1.824,1.059,0.647,1.235,2.235,0.294,5,9,1.6,1.0,0.4,1.6,1.8,0.4
2024,Angers,Lyon,0,3,2024-12-07,20:00,A,0,1,A,10,16,2,10,13,13,2,7,0,2,0,0,0.0,1.0,1.059,1.941,0.294,1.647,1.471,0.353,14,6,1.6,1.4,0.6,1.8,1.0,0.4
2024,Monaco,Toulouse,2,0,2024-12-07,16:00,H,0,0,D,19,6,5,3,15,16,2,3,2,2,0,0,1.0,0.0,2.235,0.941,0.706,1.412,1.235,0.353,3,10,1.6,1.6,0.4,1.6,0.6,0.8
2024,Nice,Le Havre,2,1,2024-12-07,18:00,H,0,0,D,17,12,5,2,10,10,5,8,3,2,0,0,1.0,0.0,2.235,0.882,0.647,1.471,1.765,0.412,4,15,1.6,1.6,0.6,0.6,1.0,0.4
2024,Strasbourg,Reims,0,0,2024-12-08,16:00,D,0,0,D,7,11,2,3,13,16,3,2,1,2,0,0,0.5,0.5,1.941,1.176,0.588,0.941,1.294,0.235,7,16,1.2,2.2,0.2,1.0,1.2,0.2
2024,St Etienne,Marseille,0,2,2024-12-08,19:45,A,0,1,A,3,21,2,10,13,10,0,9,1,1,0,0,0.0,1.0,1.412,1.941,0.353,1.941,1.412,0.588,17,2,1.0,2.0,0.4,1.6,1.8,0.6
2024,Lens,Montpellier,2,0,2024-12-08,14:00,H,1,0,H,18,7,4,4,15,7,6,3,2,3,0,0,1.0,0.0,1.118,1.294,0.412,0.353,2.235,0.059,8,18,1.2,1.6,0.4,1.0,1.6,0.2
2024,Nantes,Rennes,1,0,2024-12-08,16:00,H,0,0,D,14,5,2,3,15,9,5,4,1,1,0,1,1.0,0.0,1.118,1.059,0.294,1.529,1.941,0.235,13,12,1.0,2.2,0.0,1.2,1.4,0.4
2024,Toulouse,St Etienne,2,1,2024-12-13,19:45,H,0,0,D,11,3,4,2,16,15,2,3,3,4,0,0,1.0,0.0,1.176,1.294,0.294,0.882,2.588,0.118,10,17,1.0,1.0,0.6,0.6,1.6,0.4
2024,Auxerre,Lens,2,2,2024-12-14,18:00,D,1,2,A,10,16,3,5,10,10,3,5,3,1,0,0,0.5,0.5,1.412,1.0,0.412,1.353,1.0,0.471,11,8,1.6,0.6,0.6,1.6,1.2,0.6
2024,Marseille,Lille,1,1,2024-12-14,16:00,D,1,0,H,9,10,3,5,14,9,3,8,1,3,1,0,0.5,0.5,2.412,1.353,0.588,1.235,1.059,0.353,2,5,2.0,1.2,0.8,1.8,1.2,0.4
2024,Reims,Monaco,0,0,2024-12-14,20:00,D,0,0,D,8,14,0,3,15,22,1,4,1,3,0,0,0.5,0.5,1.0,1.471,0.235,1.471,1.471,0.353,16,3,0.8,0.8,0.2,1.8,1.2,0.6
2024,Stade Brestois,Nantes,4,1,2024-12-15,16:00,H,2,0,H,13,16,8,7,10,14,0,5,3,3,0,0,1.0,0.0,1.824,1.235,0.588,1.176,2.0,0.176,9,13,1.4,2.2,0.2,1.0,1.6,0.2
2024,Paris SG,Lyon,3,1,2024-12-15,19:45,H,2,1,H,13,7,6,3,7,8,4,3,2,3,0,0,1.0,0.0,2.647,0.941,0.824,1.647,1.471,0.353,1,6,1.8,0.6,0.6,2.0,0.6,0.6
2024,Rennes,Angers,2,0,2024-12-15,16:00,H,1,0,H,7,3,4,0,18,12,2,1,3,1,0,0,1.0,0.0,1.471,1.0,0.529,0.824,1.176,0.294,12,14,1.0,1.6,0.2,0.8,1.6,0.4
2024,Le Havre,Strasbourg,0,3,2024-12-15,16:00,A,0,2,A,11,9,1,5,11,7,3,2,0,1,0,0,0.0,1.0,0.882,2.412,0.176,1.353,1.412,0.353,15,7,0.8,1.2,0.4,0.6,2.0,0.0
2024,Montpellier,Nice,2,2,2024-12-15,14:00,D,1,2,A,20,18,8,6,15,13,9,4,1,2,0,0,0.5,0.5,1.0,2.412,0.176,1.647,1.529,0.353,18,4,1.0,1.4,0.2,1.6,1.6,0.6
2024,Monaco,Paris SG,2,4,2024-12-18,20:00,A,0,1,A,15,17,5,12,11,11,1,9,2,0,0,0,0.0,1.0,2.235,0.941,0.706,2.765,1.118,0.706,3,1,1.8,1.0,0.6,2.2,0.8,0.6
2024,Nice,Rennes,3,2,2025-01-03,20:00,H,3,1,H,9,10,6,5,11,14,3,3,3,3,1,0,1.0,0.0,2.235,0.882,0.647,1.529,1.941,0.235,4,12,1.8,2.0,0.4,1.4,0.8,0.4
2024,Lille,Nantes,1,1,2025-01-04,18:00,D,1,0,H,13,6,3,2,6,10,2,0,1,2,0,0,0.5,0.5,1.824,1.059,0.647,1.176,2.0,0.176,5,13,1.8,1.2,0.4,1.0,2.0,0.2
2024,Lyon,Montpellier,1,0,2025-01-04,20:00,H,0,0,D,12,16,2,6,8,10,3,5,1,2,0,0,1.0,0.0,2.176,1.235,0.647,0.353,2.235,0.059,6,18,2.0,1.0,0.6,1.4,1.6,0.2
2024,St Etienne,Reims,3,1,2025-01-04,16:00,H,0,1,A,14,11,4,1,19,10,6,9,2,1,0,0,1.0,0.0,1.412,1.941,0.353,0.941,1.294,0.235,17,16,0.4,2.0,0.2,0.8,0.6,0.2
2024,Strasbourg,Auxerre,3,1,2025-01-05,14:00,H,1,1,D,11,14,4,7,10,13,4,3,1,2,0,0,1.0,0.0,1.941,1.176,0.588,1.412,2.0,0.235,7,11,1.2,1.6,0.2,1.2,1.0,0.4
2024,Marseille,Le Havre,5,1,2025-01-05,19:45,H,3,0,H,15,4,9,1,12,6,4,0,1,0,0,0,1.0,0.0,2.412,1.353,0.588,1.471,1.765,0.412,2,15,1.8,1.2,0.6,0.6,1.8,0.2
2024,Lens,Toulouse,0,1,2025-01-05,14:00,A,0,0,D,14,8,1,4,20,12,7,1,5,2,1,0,0.0,1.0,1.118,1.294,0.412,1.412,1.235,0.353,8,10,2.0,1.4,0.6,1.2,1.2,0.6
2024,Angers,Stade Brestois,2,0,2025-01-05,14:00,H,1,0,H,7,12,2,4,14,11,2,4,2,1,0,0,1.0,0.0,1.059,1.941,0.294,1.235,2.235,0.294,14,9,0.6,2.0,0.2,2.2,2.2,0.4
2024,Auxerre,Lille,0,0,2025-01-10,20:05,D,0,0,D,13,13,3,5,7,8,6,10,0,4,1,0,0.5,0.5,1.412,1.0,0.412,1.235,1.059,0.353,11,5,0.8,1.4,0.2,1.6,1.0,0.4
2024,Nantes,Monaco,2,2,2025-01-10,18:00,D,1,0,H,10,15,4,7,17,14,3,11,3,0,0,0,0.5,0.5,1.118,1.059,0.294,1.471,1.471,0.353,13,3,0.8,1.6,0.2,1.6,1.6,0.4
2024,Reims,Nice,2,4,2025-01-11,18:00,A,1,2,A,12,15,3,10,12,7,6,3,4,2,0,0,0.0,1.0,1.0,1.471,0.235,1.647,1.529,0.353,16,4,0.4,1.2,0.0,2.0,2.0,0.6
2024,Rennes,Marseille,1,2,2025-01-11,20:05,A,1,1,D,5,13,4,7,11,13,2,3,2,2,0,0,0.0,1.0,1.471,1.0,0.529,1.941,1.412,0.588,12,2,1.8,1.0,0.4,2.6,0.8,0.8
2024,Stade Brestois,Lyon,2,1,2025-01-11,16:00,H,2,1,H,11,10,6,3,10,10,4,7,1,2,0,0,1.0,0.0,1.824,1.235,0.588,1.647,1.471,0.353,9,6,2.0,2.0,0.4,2.0,1.0,0.6
2024,Le Havre,Lens,1,2,2025-01-12,14:00,A,1,1,D,8,25,4,7,11,14,3,8,2,2,0,0,0.0,1.0,0.882,2.412,0.176,1.353,1.0,0.471,15,8,0.8,2.2,0.2,1.4,1.2,0.4
2024,Montpellier,Angers,1,3,2025-01-12,16:15,A,0,1,A,8,21,3,8,11,15,3,3,6,2,2,0,0.0,1.0,1.0,2.412,0.176,0.824,1.176,0.294,18,14,0.8,1.6,0.0,0.6,1.2,0.4
2024,Paris SG,St Etienne,2,1,2025-01-12,19:45,H,2,0,H,25,8,9,3,16,11,7,3,1,2,0,0,1.0,0.0,2.647,0.941,0.824,0.882,2.588,0.118,1,17,2.2,0.8,0.6,1.0,2.0,0.4
2024,Toulouse,Strasbourg,1,2,2025-01-12,16:15,A,1,2,A,19,8,5,2,12,14,3,2,1,4,0,0,0.0,1.0,1.176,1.294,0.294,1.353,1.412,0.353,10,7,1.0,1.2,0.6,1.6,1.2,0.4
2024,Lille,Nice,2,1,2025-01-17,20:05,H,0,1,A,11,11,4,3,13,13,7,7,1,3,0,0,1.0,0.0,1.824,1.059,0.647,1.647,1.529,0.353,5,4,1.4,1.0,0.2,2.4,2.2,0.6
2024,Montpellier,Monaco,2,1,2025-01-17,18:00,H,0,1,A,12,26,4,11,7,9,4,16,1,2,0,0,1.0,0.0,1.0,2.412,0.176,1.471,1.471,0.353,18,3,1.0,2.0,0.0,1.4,1.6,0.2
2024,Lens,Paris SG,1,2,2025-01-18,16:00,A,1,0,H,10,9,5,7,12,8,6,1,2,2,0,0,0.0,1.0,1.118,1.294,0.412,2.765,1.118,0.706,8,1,1.6,0.8,0.6,2.0,1.0,0.6
2024,Lyon,Toulouse,0,0,2025-01-18,20:05,D,0,0,D,11,13,3,4,8,8,8,5,1,0,0,0,0.5,0.5,2.176,1.235,0.647,1.412,1.235,0.353,6,10,2.0,1.2,0.6,1.2,1.0,0.6
2024,Rennes,Stade Brestois,1,2,2025-01-18,18:00,A,0,1,A,22,10,9,3,13,11,4,4,2,3,0,0,0.0,1.0,1.471,1.0,0.529,1.235,2.235,0.294,12,9,2.0,1.2,0.4,2.0,1.6,0.6
2024,St Etienne,Nantes,1,1,2025-01-19,14:00,D,0,1,A,12,8,2,4,9,11,7,7,2,1,0,0,0.5,0.5,1.412,1.941,0.353,1.176,2.0,0.176,17,13,1.0,2.4,0.2,1.2,1.6,0.2
2024,Reims,Le Havre,1,1,2025-01-19,16:15,D,1,0,H,11,7,3,2,9,8,6,6,2,2,0,0,0.5,0.5,1.0,1.471,0.235,1.471,1.765,0.412,16,15,0.6,1.8,0.0,0.6,2.6,0.0
2024,Marseille,Strasbourg,1,1,2025-01-19,19:45,D,0,1,A,18,7,3,3,13,14,9,3,3,3,0,0,0.5,0.5,2.412,1.353,0.588,1.353,1.412,0.353,2,7,2.4,0.8,0.8,1.8,1.0,0.6
2024,Angers,Auxerre,2,0,2025-01-19,16:15,H,1,0,H,12,10,4,4,9,10,4,2,2,1,0,1,1.0,0.0,1.059,1.941,0.294,1.412,2.0,0.235,14,11,1.2,1.2,0.6,0.6,1.4,0.0
2024,Auxerre,St Etienne,1,1,2025-01-24,19:45,D,1,1,D,11,8,5,3,15,13,3,4,2,0,0,0,0.5,0.5,1.412,1.0,0.412,0.882,2.588,0.118,11,17,0.6,1.4,0.0,1.2,1.6,0.2
2024,Monaco,Rennes,3,2,2025-01-25,16:00,H,1,1,D,20,14,10,5,12,16,4,2,3,3,0,0,1.0,0.0,2.235,0.941,0.706,1.529,1.941,0.235,3,12,1.4,1.6,0.2,1.2,1.6,0.2
2024,Paris SG,Reims,1,1,2025-01-25,20:05,D,0,0,D,18,6,7,3,13,13,8,1,2,2,0,0,0.5,0.5,2.647,0.941,0.824,0.941,1.294,0.235,1,16,2.2,1.0,0.8,0.8,1.6,0.0
2024,Strasbourg,Lille,2,1,2025-01-25,18:00,H,0,1,A,11,15,7,6,10,9,6,7,4,2,0,0,1.0,0.0,1.941,1.176,0.588,1.235,1.059,0.353,7,5,1.8,0.6,0.6,1.4,0.8,0.4
2024,Le Havre,Stade Brestois,0,1,2025-01-26,14:00,A,0,1,A,11,17,1,9,12,14,6,6,2,3,0,0,0.0,1.0,0.882,2.412,0.176,1.235,2.235,0.294,15,9,0.8,2.6,0.0,1.8,1.6,0.6
2024,Lens,Angers,1,0,2025-01-26,16:15,H,0,0,D,16,2,4,0,16,10,4,4,1,1,0,0,1.0,0.0,1.118,1.294,0.412,0.824,1.176,0.294,8,14,1.4,1.2,0.4,1.4,1.2,0.6
2024,Nantes,Lyon,1,1,2025-01-26,16:15,D,0,1,A,7,15,5,4,14,11,4,8,3,1,0,0,0.5,0.5,1.118,1.059,0.294,1.647,1.471,0.353,13,6,1.2,1.6,0.2,1.2,1.0,0.4
2024,Nice,Marseille,2,0,2025-01-26,19:45,H,1,0,H,14,18,5,6,12,9,6,12,1,1,0,0,1.0,0.0,2.235,0.882,0.647,1.941,1.412,0.588,4,2,2.4,1.8,0.6,2.2,0.8,0.6
2024,Toulouse,Montpellier,1,2,2025-01-26,16:15,A,0,0,D,15,6,6,4,9,15,6,2,1,2,0,0,0.0,1.0,1.176,1.294,0.294,0.353,2.235,0.059,10,18,0.8,1.0,0.4,1.0,1.8,0.2
2024,Montpellier,Lens,0,2,2025-01-31,19:45,A,0,1,A,14,19,2,5,12,17,4,5,4,3,0,0,0.0,1.0,1.0,2.412,0.176,1.353,1.0,0.471,18,8,1.4,1.6,0.4,1.2,1.2,0.4
2024,Lille,St Etienne,4,1,2025-02-01,20:05,H,1,1,D,29,9,13,2,11,12,7,1,1,1,0,1,1.0,0.0,1.824,1.059,0.647,0.882,2.588,0.118,5,17,1.0,1.0,0.2,1.4,1.4,0.2
2024,Monaco,Auxerre,4,2,2025-02-01,18:00,H,1,2,A,11,12,6,7,17,15,5,4,2,2,0,0,1.0,0.0,2.235,0.941,0.706,1.412,2.0,0.235,3,11,1.6,2.0,0.2,0.8,1.6,0.0
2024,Stade Brestois,Paris SG,2,5,2025-02-01,16:00,A,0,1,A,14,14,7,7,9,12,4,7,1,0,0,0,0.0,1.0,1.824,1.235,0.588,2.765,1.118,0.706,9,1,1.8,1.0,0.8,2.4,1.2,0.8
2024,Toulouse,Nice,1,1,2025-02-02,14:00,D,0,1,A,15,13,4,3,20,20,7,2,2,2,0,0,0.5,0.5,1.176,1.294,0.294,1.647,1.529,0.353,10,4,1.0,1.0,0.4,2.4,1.6,0.6
2024,Rennes,Strasbourg,1,0,2025-02-02,16:15,H,0,0,D,13,7,3,3,14,10,6,2,3,3,0,0,1.0,0.0,1.471,1.0,0.529,1.353,1.412,0.353,12,7,1.6,2.0,0.2,2.2,0.8,0.8
2024,Reims,Nantes,1,2,2025-02-02,16:15,A,1,1,D,13,11,2,6,14,10,9,3,3,3,1,0,0.0,1.0,1.0,1.471,0.235,1.176,2.0,0.176,16,13,1.0,1.8,0.0,1.2,1.8,0.0
2024,Marseille,Lyon,3,2,2025-02-02,19:45,H,0,0,D,20,10,11,4,13,10,6,2,4,1,0,0,1.0,0.0,2.412,1.353,0.588,1.647,1.471,0.353,2,6,1.8,1.2,0.4,0.8,1.2,0.2
2024,Angers,Le Havre,1,1,2025-02-02,16:15,D,0,0,D,17,13,2,5,8,19,4,2,2,4,1,1,0.5,0.5,1.059,1.941,0.294,1.471,1.765,0.412,14,15,1.4,0.8,0.6,0.6,2.4,0.0
2024,Nantes,Stade Brestois,0,2,2025-02-07,18:00,A,0,1,A,15,10,2,6,15,13,12,4,3,2,0,0,0.0,1.0,1.118,1.059,0.294,1.235,2.235,0.294,13,9,1.4,1.2,0.2,1.4,1.8,0.6
2024,Paris SG,Monaco,4,1,2025-02-07,20:05,H,1,1,D,16,9,7,3,9,11,1,1,1,0,0,0,1.0,0.0,2.647,0.941,0.824,1.471,1.471,0.353,1,3,2.8,1.4,0.8,2.4,2.4,0.4
2024,Lille,Le Havre,1,2,2025-02-08,18:00,A,0,1,A,14,14,5,6,16,8,8,10,2,1,0,0,0.0,1.0,1.824,1.059,0.647,1.471,1.765,0.412,5,15,1.6,1.0,0.4,0.8,2.0,0.0
2024,Nice,Lens,2,0,2025-02-08,16:00,H,1,0,H,16,12,8,3,6,19,7,3,1,4,0,1,1.0,0.0,2.235,0.882,0.647,1.353,1.0,0.471,4,8,2.2,1.4,0.6,1.2,0.8,0.6
2024,St Etienne,Rennes,0,2,2025-02-08,20:05,A,0,1,A,9,21,3,9,13,6,2,4,1,5,0,0,0.0,1.0,1.412,1.941,0.353,1.529,1.941,0.235,17,12,1.4,1.8,0.2,1.4,2.0,0.2
2024,Strasbourg,Montpellier,2,0,2025-02-09,16:15,H,1,0,H,22,11,6,2,12,12,6,2,1,4,0,0,1.0,0.0,1.941,1.176,0.588,0.353,2.235,0.059,7,18,1.6,1.0,0.6,1.0,1.6,0.4
2024,Lyon,Reims,4,0,2025-02-09,14:00,H,1,0,H,15,9,9,2,10,12,6,6,0,0,0,0,1.0,0.0,2.176,1.235,0.647,0.941,1.294,0.235,6,16,1.0,1.2,0.2,1.2,2.2,0.0
2024,Auxerre,Toulouse,2,2,2025-02-09,16:15,D,0,0,D,9,7,3,3,11,9,3,5,1,1,0,0,0.5,0.5,1.412,1.0,0.412,1.412,1.235,0.353,11,10,0.8,2.0,0.0,0.8,1.0,0.2
2024,Angers,Marseille,0,2,2025-02-09,19:45,A,0,0,D,5,18,0,10,10,8,1,7,1,2,0,0,0.0,1.0,1.059,1.941,0.294,1.941,1.412,0.588,14,2,1.6,0.6,0.6,2.2,1.4,0.6
2024,Stade Brestois,Auxerre,2,2,2025-02-14,19:45,D,0,1,A,18,11,6,6,9,12,6,4,2,2,0,0,0.5,0.5,1.824,1.235,0.588,1.412,2.0,0.235,9,11,1.8,1.4,0.8,1.0,1.8,0.0
2024,Marseille,St Etienne,5,1,2025-02-15,16:00,H,1,0,H,28,7,14,2,14,9,14,3,1,1,0,0,1.0,0.0,2.412,1.353,0.588,0.882,2.588,0.118,2,17,1.6,1.2,0.6,0.8,2.0,0.0
2024,Monaco,Nantes,7,1,2025-02-15,18:00,H,2,1,H,22,6,11,2,18,9,9,1,1,1,0,1,1.0,0.0,2.235,0.941,0.706,1.176,2.0,0.176,3,13,2.2,2.4,0.4,1.2,1.4,0.2
2024,Toulouse,Paris SG,0,1,2025-02-15,20:05,A,0,0,D,14,20,4,6,9,6,5,2,2,0,0,0,0.0,1.0,1.176,1.294,0.294,2.765,1.118,0.706,10,1,1.0,1.4,0.0,2.8,1.2,0.8
2024,Reims,Angers,0,1,2025-02-16,16:15,A,0,1,A,16,10,4,3,13,6,1,4,2,1,0,0,0.0,1.0,1.0,1.471,0.235,0.824,1.176,0.294,16,14,1.0,2.4,0.0,1.2,1.0,0.4
2024,Montpellier,Lyon,1,4,2025-02-16,14:00,A,1,1,D,11,9,4,6,14,12,7,4,3,1,0,0,0.0,1.0,1.0,2.412,0.176,1.647,1.471,0.353,18,6,1.0,1.8,0.4,1.6,1.2,0.2
2024,Rennes,Lille,0,2,2025-02-16,19:45,A,0,0,D,4,18,0,7,9,18,4,8,2,1,1,0,0.0,1.0,1.471,1.0,0.529,1.235,1.059,0.353,12,5,1.4,1.4,0.4,1.6,1.2,0.4
2024,Le Havre,Nice,1,3,2025-02-16,16:15,A,1,2,A,14,9,4,3,14,16,6,2,2,2,0,1,0.0,1.0,0.882,2.412,0.176,1.647,1.529,0.353,15,4,1.0,1.2,0.2,2.0,1.0,0.6
2024,Lens,Strasbourg,0,2,2025-02-16,16:15,A,0,0,D,7,13,0,5,12,15,7,3,4,2,1,0,0.0,1.0,1.118,1.294,0.412,1.353,1.412,0.353,8,7,1.2,1.0,0.6,1.4,0.8,0.6
2024,Rennes,Reims,1,0,2025-02-21,19:45,H,1,0,H,26,3,5,0,15,7,9,2,1,2,0,2,1.0,0.0,1.471,1.0,0.529,0.941,1.294,0.235,12,16,1.2,1.4,0.4,0.6,1.8,0.0
2024,Auxerre,Marseille,3,0,2025-02-22,20:05,H,1,0,H,9,8,5,2,9,13,2,5,1,3,0,1,1.0,0.0,1.412,1.0,0.412,1.941,1.412,0.588,11,2,1.4,2.2,0.0,2.2,1.2,0.6
2024,Lille,Monaco,2,1,2025-02-22,16:00,H,2,1,H,9,13,6,3,11,18,1,6,4,2,0,0,1.0,0.0,1.824,1.059,0.647,1.471,1.471,0.353,5,3,2.0,1.2,0.6,3.2,2.2,0.6
2024,St Etienne,Angers,3,3,2025-02-22,18:00,D,1,2,A,19,13,8,4,13,16,4,3,3,0,0,0,0.5,0.5,1.412,1.941,0.353,0.824,1.176,0.294,17,14,0.8,2.6,0.0,0.8,0.8,0.4
2024,Strasbourg,Stade Brestois,0,0,2025-02-23,16:15,D,0,0,D,3,12,1,2,12,12,1,8,3,1,0,0,0.5,0.5,1.941,1.176,0.588,1.235,2.235,0.294,7,9,1.4,0.6,0.6,1.8,1.6,0.6
2024,Nice,Montpellier,2,0,2025-02-23,16:15,H,1,0,H,16,13,6,1,17,15,8,5,1,1,0,0,1.0,0.0,2.235,0.882,0.647,0.353,2.235,0.059,4,18,1.8,0.8,0.6,1.0,2.0,0.4
2024,Nantes,Lens,3,1,2025-02-23,14:00,H,1,0,H,17,14,8,4,13,18,2,11,2,4,0,1,1.0,0.0,1.118,1.059,0.294,1.353,1.0,0.471,13,8,1.0,2.4,0.2,0.8,1.2,0.4
2024,Le Havre,Toulouse,1,4,2025-02-23,16:15,A,0,1,A,11,11,3,5,11,13,5,3,0,2,1,0,0.0,1.0,0.882,2.412,0.176,1.412,1.235,0.353,15,10,1.0,1.4,0.2,0.8,1.2,0.0
2024,Lyon,Paris SG,2,3,2025-02-23,19:45,A,0,0,D,14,15,7,8,12,8,5,4,1,1,0,0,0.0,1.0,2.176,1.235,0.647,2.765,1.118,0.706,6,1,2.2,1.0,0.4,2.6,1.0,0.8
